date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:54	2236/2236	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb4.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb4.png	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:56	350229/350229	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testimonials-side-bg.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testimonials-side-bg.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:56	17370/17370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news4-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news4-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:57	23415/23415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news4-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news4-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:58	15566/15566	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news4-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news4-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:58:00	143798/143798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/banner/banner-5.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/banner/banner-5.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:00	98842/98842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about5-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about5-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:01	41262/41262	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202024%2010:44:10%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/icons/bg-shape-2.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/icons/bg-shape-2.png	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:02	72690/72690	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:04	44689/44689	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:05	35237/35237	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:06	56132/56132	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-4.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-4.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:07	34428/34428	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-5.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-5.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:08	66251/66251	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/gallery-6.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/gallery-6.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:09	47473/47473	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2010:44:10%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about5-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about5-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:10	57475/57475	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/servicew-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/servicew-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:12	54318/54318	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/servicew-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/servicew-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:13	41737/41737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/servicew-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/servicew-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-5.html)
22:58:14	7077/7077	---MCZ	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2004:33:41%20GMT	https://html.kodesolution.com/2023/hoexr-html/css/style-dark.css	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/css/style-dark.css	(from https://html.kodesolution.com/2023/hoexr-html/index-1-dark.html)
22:58:15	23519/23519	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/background/testi-bg-dark.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/background/testi-bg-dark.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-1-dark.html)
22:58:16	256410/256410	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/css/style-rtl.css	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/css/style-rtl.css	(from https://html.kodesolution.com/2023/hoexr-html/index-1-rtl.html)
22:58:18	82857/82857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/background/1-rtl.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/background/1-rtl.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-1-rtl.html)
22:58:19	103125/103125	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/background/testi-bg-rtl.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/background/testi-bg-rtl.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-1-rtl.html)
22:58:20	26660/26660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/404.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/404.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-404.html)
22:58:22	19344/19344	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:23	15526/15526	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:23	12990/12990	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:25	16875/16875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/4.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/4.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:26	16501/16501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/5.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/5.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:26	13170/13170	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/6.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/6.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:27	13519/13519	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/7.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/7.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:28	16770/16770	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/8.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/8.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products.html)
22:58:29	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:28:29%20GMT	https://html.kodesolution.com/2023/hoexr-html/shop-details.html	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/shop-details.html	(from https://html.kodesolution.com/2023/hoexr-html/shop-products-sidebar.html)
22:58:29	2922/2922	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products-sidebar.html)
22:58:30	2414/2414	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products-sidebar.html)
22:58:31	2346/2346	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/thumb-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-products-sidebar.html)
22:58:32	19344/19344	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-product-details.html)
22:58:33	12990/12990	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-product-details.html)
22:58:34	16501/16501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/products/product-details3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/shop-product-details.html)
22:58:35	5076/5076	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi-thumb1-1.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi-thumb1-1.png	(from https://html.kodesolution.com/2023/hoexr-html/shop-product-details.html)
22:58:35	5293/5293	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi-thumb1-2.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi-thumb1-2.png	(from https://html.kodesolution.com/2023/hoexr-html/shop-product-details.html)
22:58:37	149287/149287	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service4-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service4-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:38	125448/125448	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service4-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service4-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:40	163191/163191	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service4-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service4-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:41	136776/136776	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/team2-1.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/team2-1.png	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:42	110859/110859	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/team2-2.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/team2-2.png	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:44	114895/114895	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/team2-3.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/team2-3.png	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:44	39694/39694	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/room-service-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/room-service-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:46	48747/48747	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/room-service-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/room-service-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:47	54452/54452	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/room-service-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/room-service-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/elements.html)
22:58:49	3249/3249	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pattern-4-dark.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pattern-4-dark.jpg	(from https://html.kodesolution.com/2023/hoexr-html/css/style-dark.css)
